app	total	age_1	age_2	age_3	age_4	age_5	age_6	gini	gain
割绳子2	161179	1188.0	35063.0	32259.0	45000.0	40189.0	7418.0	0.7964078914421691	1.6278499283877759
华为云	33644	80.0	4023.0	5515.0	7648.0	10619.0	5676.0	0.7964233425961734	1.6279297898120355
唔哩头条	21557	53.0	6879.0	5538.0	4127.0	3244.0	1687.0	0.7964277404091622	1.6279423562061288
坦克大战	10345	12.0	1454.0	2798.0	2951.0	2467.0	653.0	0.7964323317791391	1.6279525402927766
多点	2261013	5414.0	323583.0	443546.0	548592.0	626096.0	309697.0	0.7960601222482541	1.626894755571308
大象中医	14639	8.0	2138.0	2854.0	3182.0	4261.0	2178.0	0.7964331817254153	1.6279552046044574
天气存储	19164	40.0	3914.0	4043.0	4706.0	4747.0	1696.0	0.7964348940176227	1.6279590522305971
天津航空	16566	13.0	1668.0	2350.0	3613.0	5651.0	3234.0	0.7964255465471861	1.6279350633240537
奥莱购	13970	32.0	2012.0	2846.0	3976.0	3876.0	1217.0	0.7964324494495247	1.6279539993868453
娱播	10782	18.0	735.0	1541.0	2812.0	4010.0	1654.0	0.7964265159783068	1.6279389564482802
宝宝辅食幼儿儿童食谱	10875	0.0	849.0	3637.0	4619.0	1508.0	262.0	0.7964174849727181	1.6279142934603148
小赢卡贷	351123	292.0	50204.0	93248.0	95802.0	82007.0	29463.0	0.7963454422257926	1.6276870958720493
尚美生活	13389	42.0	2568.0	2854.0	3444.0	3331.0	1142.0	0.7964348024198612	1.6279597070560197
广银信用卡	232503	71.0	24174.0	60509.0	67923.0	62996.0	16721.0	0.7963265867468453	1.6276318123540476
开刷	13760	7.0	1570.0	3402.0	3834.0	3621.0	1321.0	0.7964312669984488	1.6279498352395487
开心看mate	18311	36.0	1742.0	3063.0	4693.0	6191.0	2569.0	0.7964260992309575	1.627938114324683
彩客网	14507	129.0	3260.0	2684.0	3519.0	3588.0	1320.0	0.796435260866391	1.6279615647945067
徐州地铁	69168	690.0	16347.0	14017.0	15501.0	14786.0	7780.0	0.7964351451475288	1.6279616115549247
微杏	41012	123.0	7608.0	9201.0	12394.0	9572.0	2096.0	0.7964259837268123	1.6279290203319288
微销通	39616	38.0	5656.0	11100.0	13620.0	7808.0	1378.0	0.7964108065244858	1.6278864360264138
快速工具	721151	1101.0	152086.0	195823.0	163306.0	145258.0	62903.0	0.7963431279558909	1.6276519107439786
悟空问答	173541	361.0	28015.0	43971.0	46760.0	37445.0	16656.0	0.7964064894727323	1.6278777332739418
惠花花	166069	59.0	34655.0	45929.0	42170.0	34441.0	8781.0	0.7963994257607034	1.6278175443850131
懒人英语	63300	857.0	23420.0	13586.0	11586.0	10550.0	3266.0	0.7964001337893387	1.6278738374864634
我在家	27366	1.0	866.0	3335.0	5901.0	9078.0	8131.0	0.7963967457554777	1.6278399141667828
找茬高高手	35154	166.0	6743.0	8049.0	10449.0	8392.0	1339.0	0.7964266612327694	1.6279278785380202
拍拍贷（投资赚钱）	15785	1.0	1311.0	2138.0	3507.0	5105.0	3666.0	0.7964237815791526	1.627927331524519
拳皇全明星	12976	115.0	2403.0	3033.0	4207.0	2967.0	249.0	0.7964304255637705	1.6279420225780148
收钱呗	46280	149.0	10743.0	10129.0	9676.0	10258.0	5305.0	0.796435186641967	1.6279595652065137
极品狂飙ⅱ	16682	124.0	3417.0	3379.0	4796.0	4189.0	769.0	0.7964325410441983	1.627950908253723
梦幻诛仙	66219	168.0	15029.0	23286.0	18981.0	7537.0	1200.0	0.7963770820630497	1.6277750504925528
植物大战僵尸2高清版	273992	2900.0	90836.0	51687.0	54668.0	61319.0	12459.0	0.7963459064927186	1.6276880367292137
汉邦一点通pro	19042	19.0	779.0	2412.0	5329.0	7358.0	3127.0	0.7964134124780946	1.6279005243482605
流量助手	23529	68.0	4016.0	4666.0	5662.0	6188.0	2881.0	0.7964340784849779	1.6279581061987778
流量达人	17054	248.0	5976.0	3707.0	3247.0	2829.0	1038.0	0.7964282694639013	1.6279443661347437
淘小铺	203863	496.0	27205.0	42977.0	59326.0	56017.0	17733.0	0.7963779226822303	1.6278035314419639
滴滴出行	21663622	106744.0	4671699.0	4733181.0	5148813.0	4913771.0	2070361.0	0.79553713220615	1.6242431169950642
爱上头条	30326	211.0	8972.0	6228.0	6027.0	5599.0	3246.0	0.7964315285699363	1.6279537546806382
爱婴室	19999	4.0	944.0	5379.0	8497.0	4542.0	629.0	0.7964064679469058	1.6278796482735989
爱课程	70929	525.0	41711.0	10312.0	7039.0	7365.0	3932.0	0.796225380395284	1.6275668397812924
爱鲜蜂	10306	18.0	1120.0	2479.0	3168.0	2842.0	672.0	0.7964309026133204	1.6279490980421547
狮桥在线	18168	3.0	825.0	3335.0	5812.0	6351.0	1838.0	0.796418139335021	1.6279124519282184
猎吧	18855	144.0	14122.0	2184.0	978.0	873.0	548.0	0.7963204063019822	1.627749320405015
用卡圈	10677	2.0	1566.0	3372.0	3425.0	1918.0	393.0	0.796428665622623	1.627941602744777
电子狗	20351	20.0	1994.0	3498.0	4613.0	6283.0	3927.0	0.7964262090030918	1.627934923247248
疯狂合体鸭	90561	3189.0	33086.0	18646.0	16707.0	13566.0	5274.0	0.7963841629692394	1.6278090488027341
知了	18709	20.0	1758.0	2915.0	6557.0	6429.0	1019.0	0.796418611834945	1.6279180969315517
移动自习室	76049	18.0	26752.0	29510.0	14310.0	4099.0	1339.0	0.7963114773088159	1.6275961073169767
笔记本	14416	129.0	4094.0	3504.0	3162.0	2472.0	1044.0	0.7964329398760153	1.6279553130461213
网易新闻	3549527	9193.0	503830.0	684066.0	872979.0	965725.0	506756.0	0.7958260030095827	1.6262209470518032
网易星球	117501	106.0	14234.0	25009.0	33872.0	32189.0	11984.0	0.7964003886468225	1.6278619614446435
美图gif	25672	60.0	6270.0	7447.0	5717.0	4202.0	1948.0	0.7964291458963796	1.6279441191343036
考研帮	340977	106.0	165568.0	115402.0	27587.0	10809.0	21350.0	0.7955468015431209	1.625749283255811
芝麻借钱	14107	51.0	3479.0	3822.0	3393.0	2460.0	900.0	0.7964327710768409	1.6279535745489828
苏宁银行	11184	7.0	1294.0	2279.0	3281.0	3055.0	1258.0	0.7964322105574391	1.6279531466966688
英雄战歌	13791	31.0	4526.0	4194.0	2926.0	1771.0	338.0	0.7964258218725219	1.6279313254619057
莲花go	42240	54.0	5167.0	8964.0	11410.0	12697.0	3899.0	0.7964221030786649	1.6279249653345986
行信	11753	2.0	153.0	1100.0	3302.0	3132.0	4035.0	0.7964139985906559	1.6278915333017374
语音助手	195176	1587.0	40749.0	30420.0	40994.0	52106.0	28853.0	0.7964211455347587	1.6279248757483131
贝壳转	10544	142.0	2222.0	1961.0	2260.0	2222.0	1690.0	0.7964354773020097	1.6279621476069996
走哒闪步	25598	91.0	7141.0	5472.0	5976.0	4728.0	2140.0	0.7964326400908699	1.6279537111299998
超级里奥酷跑	13100	63.0	2183.0	3105.0	4187.0	3007.0	547.0	0.7964310959088807	1.627948043296616
车舵主	38319	17.0	2124.0	7418.0	11891.0	12494.0	4355.0	0.7964058188726914	1.6278761741165932
轻听英语	110785	504.0	41466.0	24199.0	17767.0	19261.0	7494.0	0.7963717915657171	1.6278151869935373
酷我听书fm	100257	68.0	10790.0	17580.0	25432.0	32711.0	13558.0	0.7963932872884967	1.627848400201575
酷漫漫画	20834	189.0	11325.0	4303.0	2382.0	1970.0	660.0	0.7963851297131583	1.627857202564755
闪电清理大师	13296	43.0	450.0	549.0	995.0	2203.0	8556.0	0.7963524539833763	1.627773001102811
闲来宁夏麻将	12722	7.0	1846.0	3432.0	3904.0	2702.0	828.0	0.7964310328278548	1.627949053944684
随行付mpos	264006	72.0	16382.0	59045.0	86710.0	78199.0	23533.0	0.7962372746908066	1.6273812963737169
随身wifi管家	10650	30.0	2810.0	2346.0	2168.0	2235.0	1051.0	0.796435166417386	1.627961144383685
青色	10217	9.0	1624.0	3016.0	3137.0	1845.0	577.0	0.7964310316639203	1.627949502475473
驾校一点通科目一	130712	338.0	31098.0	25933.0	31807.0	30040.0	11448.0	0.7964308499218532	1.6279376765143723
鳳凰秀	11088	2.0	573.0	1522.0	2543.0	3835.0	2548.0	0.7964247065480103	1.6279297586934616
101教育ppt	34445	103.0	7689.0	6505.0	6321.0	9672.0	4134.0	0.7964331616688995	1.6279558137515981
[t]穿越火线：枪战王者	20871	1764.0	13389.0	1351.0	1288.0	2290.0	775.0	0.7963470814692105	1.6277506436851097
altimeterpro	17174	10.0	1117.0	1913.0	2949.0	5549.0	5555.0	0.7964110714749288	1.6278920956624847
com.monotype.android.font.a287	36642	148.0	15136.0	11003.0	5890.0	3204.0	1258.0	0.7963865711111136	1.6278368210644312
deartranslate	20392	166.0	8666.0	4204.0	3569.0	2805.0	975.0	0.7964156342831626	1.6279177307884882
exsupport	83917	1214.0	22457.0	18283.0	18301.0	16805.0	6795.0	0.796428439517641	1.6279394909963294
gpstest	12590	13.0	981.0	1950.0	3020.0	4159.0	2437.0	0.7964274833055657	1.6279392673034052
instasize	73584	242.0	43436.0	19710.0	5864.0	2412.0	1904.0	0.7961720476305137	1.6273657332880866
kingroot-一键root授权管理	10578	15.0	1662.0	1870.0	2335.0	3007.0	1674.0	0.7964341549955192	1.6279582958046939
lespark	30182	258.0	10057.0	8722.0	6386.0	3838.0	911.0	0.7964153524833435	1.6279013519467291
onedrive	84595	138.0	16329.0	19332.0	19047.0	20190.0	9392.0	0.796432873971071	1.6279488057135627
python	13429	79.0	4276.0	3385.0	2830.0	2233.0	616.0	0.7964306984239735	1.6279477893589671
sellercenter	10757	6.0	1146.0	2677.0	3662.0	2733.0	526.0	0.7964290942168684	1.627943346907566
up直播	35161	270.0	11203.0	8662.0	6877.0	5464.0	2648.0	0.7964238057297892	1.6279334659409113
utovr	17105	51.0	2959.0	3754.0	4223.0	4482.0	1605.0	0.7964341699962386	1.6279581717704488
vivo搜狐视频播放器插件	313347	3980.0	61479.0	52363.0	68950.0	83981.0	42303.0	0.7964169095539816	1.6279164926564504
vivo摄影	351723	8275.0	142895.0	69575.0	58557.0	52480.0	19745.0	0.7961430612946095	1.6272644471138866
中国古诗词典唐诗宋词鉴赏学习	10346	16.0	1040.0	1532.0	2528.0	3406.0	1802.0	0.7964303346865707	1.6279484343676527
中舞网舞蹈教学视频学跳舞	11955	139.0	4311.0	2417.0	2067.0	1854.0	1156.0	0.7964301197619058	1.62795132437393
享睿	153654	926.0	52225.0	38167.0	29425.0	23818.0	9014.0	0.7963647348110987	1.6277780940315736
今日油价	15886	8.0	2062.0	4275.0	4687.0	3535.0	1308.0	0.7964302124102822	1.6279470800215856
代支付	15590	14.0	2509.0	4411.0	4973.0	3174.0	505.0	0.7964279816035992	1.6279367801387732
优化网络	123487	2417.0	69482.0	26014.0	14385.0	8581.0	2567.0	0.796088497824678	1.6271991921897917
信用管家借钱	356608	863.0	82179.0	84432.0	83550.0	75377.0	30115.0	0.7964140934746888	1.6278683359453285
免费小说书集	58395	288.0	22205.0	14470.0	10320.0	7781.0	3317.0	0.796392668920301	1.6278587652226284
兔宝宝	25130	80.0	6075.0	6759.0	6693.0	4473.0	1041.0	0.7964286469742577	1.6279366534565816
全能压缩	43066	185.0	11209.0	9338.0	10440.0	9168.0	2699.0	0.796431130359028	1.6279442053593078
公考通	23799	6.0	6878.0	9231.0	5589.0	1144.0	942.0	0.7964033008357969	1.627868881378531
凹凸租车-旅游用车	12685	2.0	1398.0	3250.0	3699.0	3454.0	874.0	0.7964302105243513	1.627946143187797
分期专家	14506	6.0	3275.0	3797.0	3544.0	3146.0	736.0	0.796433320849015	1.6279519551861577
努比亚游戏中心组件	196607	1618.0	63969.0	48962.0	35577.0	30828.0	15451.0	0.7963614871825588	1.627784462912983
北极星	17364	153.0	7177.0	4010.0	2849.0	2255.0	905.0	0.7964191509316907	1.627925198043288
博雅斗地主	60995	159.0	7901.0	10736.0	13129.0	17023.0	11953.0	0.7964180869565483	1.6279101339425985
口袋妖怪单机版	17886	315.0	4972.0	3018.0	4057.0	4592.0	916.0	0.7964325789604199	1.627950699525832
向上金服	21565	30.0	2420.0	3942.0	5229.0	5807.0	4074.0	0.7964288924573097	1.6279417601462811
喜马拉雅fm-听书电台	1341305	1718.0	230543.0	315186.0	347704.0	333855.0	111507.0	0.7962615107504808	1.6273392925624852
国酒茅台	23439	10.0	884.0	2866.0	5527.0	9198.0	4930.0	0.7964056815836985	1.6278761428773905
多开分身	845715	15680.0	294122.0	180584.0	162984.0	131076.0	59699.0	0.7960639835938804	1.6270360929074206
夜客	25113	59.0	4682.0	6148.0	6768.0	5968.0	1478.0	0.7964314775984341	1.6279469518575707
天天狼人	39826	209.0	15009.0	15026.0	6793.0	2100.0	669.0	0.796367148458606	1.6277676451910756
天翼视讯	381383	497.0	46599.0	66312.0	95846.0	115928.0	55730.0	0.7963178412338741	1.627636126470862
奥特曼之热血格斗	23923	45.0	920.0	3418.0	9604.0	8433.0	1487.0	0.7963992301708095	1.6278660017663134
宙斯浏览器	213991	3441.0	99734.0	47983.0	33932.0	22371.0	6457.0	0.7961095683501154	1.6271952733075923
宝宝学abc	15109	5.0	391.0	2467.0	6858.0	4705.0	674.0	0.7964079261395577	1.6278873324430636
宝宝学数字-宝宝巴士	57464	20.0	1375.0	10760.0	26942.0	16104.0	2241.0	0.7963263129306205	1.6276638142935853
实时高度表	10496	6.0	542.0	1063.0	1838.0	3314.0	3668.0	0.7964178539787771	1.6279113955993256
小猪佩奇画画世界	12553	5.0	532.0	2634.0	5431.0	3432.0	512.0	0.7964172256053564	1.6279120423720872
小米快传	2177742	11605.0	532698.0	469548.0	492985.0	446115.0	221531.0	0.7963634178795466	1.6277177388106656
小花仙守护天使	12277	47.0	880.0	1079.0	3989.0	5170.0	1094.0	0.7964179274073314	1.6279204708363364
尚品	33571	40.0	3440.0	7157.0	10764.0	9420.0	2734.0	0.7964190715577821	1.627917128650494
巅峰坦克	102400	814.0	22304.0	21486.0	26508.0	25632.0	5600.0	0.7964235584024076	1.6279118692192378
左手	52380	511.0	15019.0	14863.0	12767.0	7730.0	1480.0	0.7964111276509149	1.6278774166831775
帝国警戒	37158	63.0	3095.0	5602.0	10320.0	13893.0	4174.0	0.7964061500352054	1.6278898865851725
开心玻璃杯	20267	164.0	6477.0	4078.0	4571.0	3926.0	1036.0	0.7964301701772345	1.6279461307784717
微信ⅰ	19217	58.0	3872.0	5031.0	5283.0	3831.0	1131.0	0.796431769419007	1.627949551391517
微信定位精灵	15465	18.0	2941.0	4353.0	4105.0	3099.0	937.0	0.7964319705135144	1.627950412411722
微友	10442	146.0	3980.0	2335.0	1998.0	1531.0	449.0	0.7964286121483594	1.6279448332068491
截图宝	20395	425.0	6601.0	5021.0	4315.0	2732.0	1217.0	0.7964267681134657	1.6279375222318713
手机电视直播大全	277730	305.0	20707.0	41801.0	73077.0	91273.0	49953.0	0.7962475276888007	1.627421264263195
手机麻麻	23575	174.0	4828.0	4840.0	5755.0	5920.0	2038.0	0.7964346567925563	1.6279594445602057
斗地主经典版	36660	303.0	7121.0	5938.0	7572.0	9205.0	6466.0	0.7964322547215487	1.6279526252126963
新东方在线	121543	156.0	44405.0	23953.0	13806.0	27623.0	11482.0	0.7963660784482164	1.627794615971963
时刻守护	10070	453.0	5427.0	1981.0	1117.0	713.0	376.0	0.7964104960954872	1.6279036908134963
易行电动车	12085	12.0	496.0	1633.0	2463.0	4238.0	3205.0	0.7964208016847705	1.6279179553555583
智学网	668766	6672.0	42349.0	16622.0	25768.0	404174.0	172125.0	0.7935388722929106	1.6211537572189165
智汇随身厅	18811	81.0	3488.0	2688.0	5227.0	5692.0	1594.0	0.7964309233535183	1.6279507689056423
极客学院	10880	10.0	2142.0	3955.0	3006.0	1413.0	352.0	0.7964267623382153	1.6279370771087986
欢乐找茬	20686	347.0	5824.0	4482.0	4335.0	4162.0	1512.0	0.7964331844288242	1.6279546965870186
欢乐斗棋牌	187166	333.0	56366.0	55292.0	43057.0	25523.0	6566.0	0.7963329744741613	1.627628593826089
步步宝	15981	77.0	1039.0	1044.0	1698.0	3837.0	8031.0	0.7963806218483537	1.6278257783550856
汽车超人	46835	16.0	1404.0	7001.0	13609.0	17560.0	7193.0	0.7963819900416953	1.6278025430615306
津云	62151	147.0	4491.0	4156.0	13306.0	29986.0	9953.0	0.796321771423808	1.6277015898292047
浦发信用卡	2578906	626.0	237411.0	658722.0	810273.0	675475.0	195081.0	0.7949449310264458	1.623584516514393
深圳农商行	163506	565.0	29569.0	30505.0	39301.0	46617.0	16875.0	0.7964187838581793	1.627916633968611
深度搜索	24409	193.0	10571.0	5670.0	4042.0	2855.0	1056.0	0.7964073732072008	1.6278974944753417
照片	26086	45.0	4177.0	6234.0	6000.0	6125.0	3428.0	0.796433339185391	1.627955155395246
熊猫直播	1048562	2450.0	420300.0	359697.0	176081.0	67277.0	22402.0	0.7947329185093883	1.6232235602715062
爱乐奇	39459	14.0	666.0	1980.0	11721.0	22181.0	2853.0	0.7963101409240032	1.627659318061422
王者nba	11469	57.0	2578.0	3673.0	3384.0	1563.0	214.0	0.7964280449771363	1.6279369175350553
现金快贷	19557	13.0	4118.0	6664.0	5359.0	2891.0	509.0	0.7964227708228265	1.6279205903794491
百万答题王	15710	342.0	4815.0	2961.0	2618.0	2827.0	2072.0	0.7964323658228892	1.6279544097606011
百合生活	10874	13.0	547.0	1775.0	2551.0	3310.0	2660.0	0.796426229462961	1.627932844294465
百度日文输入法(simeji)	42587	268.0	15177.0	10144.0	7250.0	7090.0	2612.0	0.796413838713916	1.627909436716799
笔趣阁	358890	6925.0	148493.0	80890.0	56391.0	46881.0	19086.0	0.7960865275942582	1.6271435118191244
美+	27119	537.0	12568.0	6651.0	4009.0	2616.0	721.0	0.7963925261731627	1.6278573112257073
腾讯天天军棋	138095	220.0	19458.0	29326.0	38036.0	39889.0	11081.0	0.7963991456127852	1.6278559899255765
至尊彩票	10574	187.0	4629.0	2108.0	1799.0	1357.0	486.0	0.7964239140399475	1.6279362949325253
菜鸟点我达	25860	101.0	6359.0	6715.0	6929.0	4718.0	1029.0	0.7964288891274441	1.6279366819584569
蜜源	711645	2320.0	122564.0	182852.0	216486.0	146068.0	40923.0	0.7962180278247873	1.6272991466225633
补刀小视频	14495	357.0	10174.0	1994.0	1103.0	629.0	236.0	0.7963606750136463	1.6278142080875313
超强清理大师极速版	111291	400.0	5119.0	7729.0	14409.0	27355.0	54337.0	0.7960698182585422	1.6270239497521704
超级清理大师	15229	67.0	1093.0	1071.0	1795.0	3787.0	7028.0	0.7963922401517481	1.6278522043664403
车智会	261252	138.0	12674.0	30945.0	57577.0	97556.0	62147.0	0.7961161669531114	1.6270323382620346
达飞云贷	331252	127.0	43228.0	81466.0	97691.0	84477.0	24183.0	0.7963251506388597	1.6276198152213546
迷盘	12013	239.0	6485.0	2170.0	1276.0	1377.0	461.0	0.7964078915262249	1.6279056672254435
金融网点通	12140	5.0	491.0	1810.0	3539.0	3794.0	2485.0	0.79642452174915	1.6279272617387053
阳泉掌上公交	22307	124.0	3721.0	4101.0	4652.0	5515.0	4154.0	0.7964328972633677	1.627954320815757
附近语音约会	13951	36.0	2927.0	2519.0	2448.0	2981.0	3016.0	0.7964331235213027	1.6279542288515167
随便走	62244	397.0	27734.0	16747.0	9622.0	5329.0	2389.0	0.7963426786032032	1.6277397818648376
面具公园	62901	260.0	13594.0	18062.0	17772.0	11554.0	1638.0	0.7964109025755526	1.6278676094653486
食谱大全	141160	980.0	42410.0	40672.0	31475.0	19052.0	6481.0	0.7963659423618031	1.627757412909155
驾考一点通	57975	124.0	16298.0	12272.0	13603.0	11458.0	4201.0	0.7964282869985665	1.6279362876132057
驾车场景	1717275	27048.0	520700.0	334246.0	344786.0	324757.0	163879.0	0.7961475263308633	1.6272579110607224
2018二级建造师	10870	1.0	965.0	4387.0	3587.0	1655.0	274.0	0.7964196692218417	1.6279193354227073
aloha	77924	641.0	30878.0	22118.0	12845.0	8224.0	3181.0	0.7963518498689236	1.627751529908063
cameraconnect	244096	488.0	63209.0	61846.0	48502.0	43171.0	26466.0	0.7964036574617508	1.627869022036125
hdp直播	46959	102.0	4825.0	7005.0	10843.0	16290.0	7781.0	0.796409252099195	1.6278950528236473
imtoken	277173	406.0	25710.0	45054.0	68188.0	83255.0	54031.0	0.7962971301514182	1.62755054353272
man共享摩托	24174	649.0	12541.0	5246.0	3064.0	2128.0	531.0	0.7963826668627275	1.6278391867888746
myknoxmanager	22223	7.0	2758.0	5552.0	6169.0	5906.0	1813.0	0.796428724408138	1.6279414707461506
nfsmostwanted	18705	153.0	6483.0	5353.0	3452.0	2583.0	676.0	0.7964228898338918	1.6279268872595372
qq邮箱	21650903	104743.0	4681348.0	4641936.0	4999571.0	5046759.0	2158544.0	0.7958378904110868	1.6251658371906026
systemhelper	12486	320.0	3426.0	2481.0	2502.0	2442.0	1302.0	0.79643476919032	1.627959140700251
v8实拍	123842	263.0	10977.0	13280.0	19311.0	32974.0	46173.0	0.7962352030590691	1.6274150694829053
voa英语听力	20173	23.0	6281.0	4736.0	3738.0	3784.0	1595.0	0.7964308488775139	1.6279490889984207
一直播	895508	4095.0	213474.0	206240.0	195218.0	185159.0	90394.0	0.7964010468959243	1.6278412549643
万元户	11042	13.0	2622.0	2716.0	2635.0	2230.0	822.0	0.7964346958100472	1.6279586352801185
上海交警	255278	108.0	14787.0	43184.0	68245.0	90956.0	37722.0	0.7962281402009254	1.6273732587765242
个秀名妆	10967	114.0	3640.0	2692.0	2339.0	1633.0	545.0	0.7964308993300729	1.6279496113111698
乐居二手房	22461	33.0	2977.0	4617.0	5943.0	5753.0	3080.0	0.7964316075320124	1.6279507666404736
九州通医药	13610	5.0	667.0	1554.0	2887.0	5729.0	2749.0	0.7964169005439599	1.6279132253117206
云南高速通	22919	8.0	1241.0	3432.0	5951.0	8439.0	3840.0	0.7964146182021699	1.6279032684585824
交管12123	18011300	7520.0	2806379.0	3746331.0	4715608.0	4770508.0	1953820.0	0.7929447515149508	1.616775068265319
京东物流	32351	69.0	3729.0	6877.0	10009.0	9189.0	2455.0	0.7964219768823068	1.6279252005223397
会计职称随身学	15350	12.0	4931.0	4436.0	3390.0	2140.0	437.0	0.7964266025036798	1.6279324419268075
免费小说阅读器	43857	591.0	14071.0	9267.0	8362.0	7925.0	3604.0	0.7964245561151002	1.6279362899206544
免费手机铃声大全	22610	117.0	2440.0	3351.0	5378.0	7641.0	3649.0	0.7964243474478112	1.6279347873015566
兔兔读书	28703	433.0	7446.0	5825.0	6050.0	5999.0	2928.0	0.7964346214281413	1.6279597121861644
六间房直播	20652	97.0	4222.0	4425.0	4846.0	4635.0	2396.0	0.796435538931792	1.6279621869137628
兼客兼职求职找工作赚钱平台	11436	352.0	4821.0	2426.0	2020.0	1359.0	453.0	0.796423708020422	1.627931648734295
农业银行信用卡管家	14578	12.0	1591.0	3030.0	4226.0	4085.0	1626.0	0.7964306909167107	1.6279488685302963
分身版软件	11901	107.0	2369.0	2427.0	2856.0	2933.0	1201.0	0.7964354498609012	1.627962360304187
创建电影	99424	227.0	23314.0	24704.0	21553.0	21296.0	8250.0	0.7964281168460184	1.6279324070596703
初中知识点大全	19172	337.0	4492.0	3199.0	2398.0	6579.0	2135.0	0.7964278496999587	1.6279446987608337
动感相册	277276	503.0	31491.0	43767.0	57735.0	82005.0	60729.0	0.7963051169706106	1.6275762724671612
医程通	39113	36.0	3990.0	7033.0	10220.0	12917.0	4855.0	0.7964176532283448	1.6279151097001885
华为众测	16408	85.0	3243.0	3366.0	3557.0	4191.0	1944.0	0.7964354046413284	1.627962143992128
华夏信用卡管家	22202	4.0	1137.0	6945.0	7372.0	5379.0	1357.0	0.7964135571913316	1.627896563110894
华山医院	26931	8.0	1806.0	4266.0	6611.0	9148.0	5012.0	0.7964160158974383	1.627905134005803
卡惠信用卡优惠	22351	6.0	1084.0	4330.0	7591.0	7393.0	1901.0	0.7964141193478004	1.6279010083788283
天才宠物海滨秀	10357	7.0	228.0	897.0	3848.0	4474.0	895.0	0.7964146711672401	1.6279068456280175
天翼生活	510581	1330.0	66209.0	95983.0	133470.0	141695.0	71090.0	0.7963208070685474	1.6276457648559077
头像馆	11396	301.0	5265.0	2884.0	1658.0	996.0	282.0	0.7964169577979401	1.627915235976567
好享瘦	72392	199.0	17250.0	16241.0	16033.0	16326.0	6309.0	0.7964329089853359	1.6279488163474363
安卓变声器	96218	1946.0	39295.0	21782.0	17190.0	12312.0	3640.0	0.7963447678150658	1.6277305886509992
宝宝拼拼乐-宝宝巴士	10342	2.0	186.0	1710.0	4775.0	3232.0	431.0	0.7964154179951677	1.627906490598824
寻医问药	36755	89.0	7006.0	8577.0	8996.0	7441.0	4566.0	0.7964337359588348	1.6279561972617271
建程网	15218	8.0	1022.0	2752.0	4456.0	4888.0	2082.0	0.7964257775881252	1.6279344169375771
微信ⅱ	13617	26.0	2410.0	3236.0	3692.0	3198.0	1042.0	0.7964338677060261	1.627956689574387
微商营销定位加人	11101	10.0	1801.0	2929.0	3201.0	2495.0	652.0	0.796432662113382	1.6279528754657029
微赞直播	23159	26.0	1923.0	3997.0	6530.0	7819.0	2840.0	0.7964215260587653	1.62792522184836
快闪现金	10239	4.0	2170.0	3042.0	2554.0	1916.0	552.0	0.7964328260739892	1.6279529872905516
我的发票	14013	7.0	385.0	1377.0	3015.0	5405.0	3799.0	0.7964129832966651	1.6278944540502378
手机抠图大师	12055	45.0	2613.0	2545.0	2588.0	2553.0	1657.0	0.7964356885641555	1.6279625758425795
扬州智慧学堂	10753	16.0	160.0	463.0	3081.0	6123.0	901.0	0.7964006037575186	1.6278785510331515
掌上生活	8377403	13078.0	1674140.0	2261315.0	2190615.0	1687796.0	545781.0	0.7945446360291339	1.6214258159124513
数据恢复	15265	128.0	3250.0	2794.0	3273.0	3579.0	2210.0	0.796435590815688	1.6279626637305757
时时彩助手	12191	6.0	1623.0	2994.0	3735.0	2985.0	844.0	0.7964315016297032	1.6279502708404874
智慧树教师版	28370	31.0	12167.0	6294.0	4690.0	3850.0	1332.0	0.7964059932975563	1.6278930277484627
极速现金侠	89884	56.0	20235.0	28738.0	24185.0	14292.0	2369.0	0.7963878371100346	1.6277918397929991
植物大战僵尸全明星	53667	310.0	7777.0	7819.0	17039.0	17346.0	3316.0	0.7964069197823467	1.627889801633264
欧了约车	33842	238.0	7256.0	6843.0	7886.0	8634.0	2966.0	0.7964344531783136	1.627958479669027
步步有钱	17511	21.0	623.0	814.0	1616.0	4361.0	9809.0	0.7963551837132689	1.627761981068444
水果乐游	10319	342.0	3784.0	2471.0	1927.0	1276.0	500.0	0.7964285528480806	1.6279417875203877
汪汪队立大功手绘	11956	4.0	313.0	2130.0	5201.0	3676.0	625.0	0.796416060189821	1.6279082907576132
沃钱包	692655	1465.0	92706.0	128910.0	180775.0	200995.0	86830.0	0.7962733169270987	1.6275248296412905
沃音乐	36093	159.0	10097.0	10229.0	7862.0	5411.0	2314.0	0.79642337989206	1.6279280619262821
沙巴克传奇	18819	209.0	4653.0	4234.0	5521.0	3489.0	701.0	0.7964306737692348	1.6279440305714519
流量宝	29853	57.0	3480.0	4239.0	5901.0	8920.0	7118.0	0.7964188128103746	1.6279137001104016
点菜宝	28098	617.0	12293.0	5140.0	4901.0	3924.0	1212.0	0.7964050708082908	1.6278915968576442
爱优漫	29181	855.0	16411.0	4693.0	2830.0	3298.0	1078.0	0.7963583543632088	1.6278018145873625
狂野飙车9：竞速传奇	431731	9694.0	180380.0	101792.0	74170.0	53421.0	12094.0	0.7959687174154031	1.6267174333704204
狐友	12324	161.0	3671.0	2368.0	2376.0	2349.0	1381.0	0.7964340730683955	1.6279595424157265
